Dates,CAC(Eq),SENSEX(Eq),SPTSX(Eq),DAX(Eq),SPGSCITR(Cm),XPTUSD(Cm),LMCADS03(Cm),USGG12M(B),GNZGB10(B),GDBR10(B)
2019-10-22,5657.69,38963.84,16391.52,12754.69,2418.25,891,5818,1.57,1.33,-0.37
2019-10-23,5653.44,39058.83,16335.93,12798.19,2453.12,916,5881,1.58,1.28,-0.39
2019-10-24,5684.33,39020.39,16369.32,12872.1,2463.58,923,5880,1.58,1.25,-0.4
2019-10-25,5722.15,39058.06,16404.49,12894.51,2474.02,925,5925,1.59,1.2,-0.36
2019-10-28,5730.57,39250.2,16387.53,12941.71,2461.31,919,5908,1.59,1.2,-0.33
2019-10-29,5740.14,39831.84,16418.14,12939.62,2461.08,920,5927.5,1.58,1.31,-0.35
2019-10-30,5765.87,40051.87,16501.43,12910.23,2447.84,925,5908,1.55,1.29,-0.35
2019-10-31,5729.86,40129.05,16483.16,12866.79,2422.88,932,5797,1.49,1.31,-0.41
2019-11-01,5761.89,40165.03,16594.07,12961.05,2478.7,950,5850,1.52,1.27,-0.38
2019-11-04,5824.3,40301.96,16669.81,13136.28,2492.8,936,5877,1.54,1.32,-0.35
2019-11-05,5846.89,40248.23,16681.92,13148.5,2509.16,929,5940,1.59,1.35,-0.31
2019-11-06,5866.74,40469.78,16745.64,13179.89,2479.54,929,5907,1.57,1.35,-0.33
2019-11-07,5890.99,40653.74,16805.75,13289.46,2487.81,909,5974,1.58,1.31,-0.23
2019-11-08,5889.7,40323.61,16877.42,13228.56,2487.95,887,5923,1.57,1.38,-0.26
2019-11-11,5893.82,40345.08,16882.76,13198.37,2470.16,876,5878.5,1.57,1.39,-0.25
2019-11-12,5919.75,40345.08,16909.38,13283.51,2472,869,5869,1.58,1.36,-0.25
2019-11-13,5907.09,40116.06,16957.99,13230.07,2473.18,875,5835,1.56,1.48,-0.3
2019-11-14,5901.08,40286.48,16972.18,13180.23,2468.12,881,5812,1.54,1.42,-0.35
2019-11-15,5939.27,40356.69,17028.47,13241.75,2488.01,890,5849,1.53,1.4,-0.33
2019-11-18,5929.79,40284.19,17025.11,13207.01,2459.64,894,5830,1.53,1.4,-0.34
2019-11-19,5909.05,40469.7,17011.4,13221.12,2424.38,910,5875,1.53,1.38,-0.34
2019-11-20,5894.03,40651.64,17005.82,13158.14,2458.25,917,5875,1.52,1.35,-0.35
2019-11-21,5881.21,40575.17,16999.19,13137.7,2490.58,915,5829,1.54,1.33,-0.33
2019-11-22,5893.13,40359.41,16954.84,13163.88,2479.5,891,5855,1.56,1.34,-0.36
2019-11-25,5924.86,40889.23,17032.86,13246.45,2486.26,897,5868,1.57,1.33,-0.35
2019-11-26,5929.62,40821.3,17035.88,13236.42,2498.45,908,5924,1.58,1.32,-0.37
2019-11-27,5926.84,41020.61,17100.57,13287.07,2488.36,895,5945,1.58,1.3,-0.37
2019-11-28,5912.72,41130.17,17114.52,13245.58,2488.36,892,5892,1.58,1.28,-0.36
2019-11-29,5905.17,40793.81,17040.2,13236.38,2422.57,896,5864,1.59,1.29,-0.36
2019-12-02,5786.74,40802.17,16981.47,12964.68,2432.37,898,5883,1.58,1.35,-0.28
2019-12-03,5727.22,40675.45,16892.18,12989.29,2432.22,909,5815,1.55,1.44,-0.35
2019-12-04,5799.68,40850.29,16897.34,13140.57,2479.68,895,5885,1.55,1.39,-0.32
2019-12-05,5801.55,40779.59,16854.92,13054.8,2485.19,898,5888,1.55,1.45,-0.29
2019-12-06,5871.91,40445.15,16996.97,13166.58,2504.83,896,5990,1.55,1.49,-0.29
2019-12-09,5837.25,40487.43,16950.85,13105.61,2499.81,895,6075,1.54,1.55,-0.31
2019-12-10,5848.03,40239.88,16950.7,13070.72,2510.17,921,6100,1.55,1.53,-0.3
2019-12-11,5860.88,40412.57,16939.61,13146.74,2493.92,939,6156,1.53,1.52,-0.32
2019-12-12,5884.26,40581.71,16946.9,13221.64,2515.09,944,6156,1.55,1.51,-0.27
2019-12-13,5919.02,41009.71,17003.13,13282.72,2541.37,928,6130,1.52,1.58,-0.29
2019-12-16,5991.66,40938.72,17056.36,13407.66,2559.75,929,6199,1.51,1.53,-0.28
2019-12-17,5968.26,41352.17,17075.2,13287.83,2575.95,928,6200,1.51,1.55,-0.3
2019-12-18,5959.6,41558.57,17031.98,13222.16,2571.95,936,6174.5,1.51,1.56,-0.25
2019-12-19,5972.28,41673.92,17064.04,13211.96,2583.06,934,6215,1.51,1.59,-0.24
2019-12-20,6021.53,41681.54,17118.44,13318.9,2573.27,910,6175,1.51,1.63,-0.25
2019-12-23,6029.37,41642.66,17128.71,13300.98,2572.07,936,6190,1.53,1.62,-0.24
2019-12-24,6029.55,41461.26,17180.15,13300.98,2589.7,943,6215,1.52,1.63,-0.24
2019-12-25,6029.55,41461.26,17180.15,13300.98,2589.7,943,6215,1.52,1.63,-0.24
2019-12-26,6029.55,41163.76,17180.15,13300.98,2611.97,945,6215,1.52,1.63,-0.24
2019-12-27,6037.39,41575.14,17168.21,13337.11,2615.49,945,6214,1.49,1.62,-0.26
2019-12-30,5982.22,41558,17098.56,13249.01,2611.71,959,6219,1.48,1.64,-0.19
2019-12-31,5978.06,41253.74,17063.43,13249.01,2591.86,966,6174,1.57,1.65,-0.19
2020-01-01,5978.06,41306.02,17063.43,13249.01,2591.86,966,6174,1.57,1.65,-0.19
2020-01-02,6041.5,41626.64,17099.95,13385.93,2595.65,980,6188,1.56,1.65,-0.22
2020-01-03,6044.16,41464.61,17066.12,13219.14,2634.55,982,6129.5,1.52,1.59,-0.28
2020-01-06,6013.59,40676.63,17105.47,13126.99,2642.5,963,6138.5,1.53,1.53,-0.29
2020-01-07,6012.35,40869.47,17168.06,13226.83,2629.07,971,6149,1.51,1.52,-0.29
2020-01-08,6031,40817.74,17167.82,13320.18,2561.66,953,6178,1.53,1.47,-0.21
2020-01-09,6042.55,41452.35,17235.57,13495.06,2558.9,967,6180,1.52,1.48,-0.18
2020-01-10,6037.11,41599.72,17234.49,13483.31,2555.87,979,6198,1.52,1.48,-0.2
2020-01-13,6036.14,41859.69,17293.42,13451.52,2532.65,974,6290,1.52,1.46,-0.16
2020-01-14,6040.89,41952.63,17352.9,13456.49,2540.78,984,6302,1.52,1.51,-0.17
2020-01-15,6032.61,41872.73,17415.17,13432.3,2527.43,1022,6287,1.54,1.51,-0.2
2020-01-16,6039.03,41932.56,17484.77,13429.43,2529.86,1004,6277.5,1.53,1.51,-0.22
2020-01-17,6100.72,41945.37,17559.02,13526.13,2536.32,1022,6273,1.55,1.54,-0.22
2020-01-20,6078.54,41528.91,17597.38,13548.94,2536.32,1020,6259,1.55,1.54,-0.22
2020-01-21,6045.99,41323.81,17572.28,13555.87,2526.24,1000,6160,1.53,1.54,-0.25
2020-01-22,6010.98,41115.38,17599.86,13515.75,2487.06,1015,6106,1.54,1.52,-0.26
2020-01-23,5971.79,41386.4,17621.78,13388.42,2458.14,1005,5987,1.54,1.49,-0.31
2020-01-24,6024.26,41613.19,17565.34,13576.68,2414.38,1006,5926,1.52,1.45,-0.34
2020-01-27,5863.02,41155.12,17442.52,13204.77,2367.57,986,5743,1.52,1.45,-0.39
2020-01-28,5925.82,40966.86,17500.88,13323.69,2379.88,988,5703,1.53,1.32,-0.34
2020-01-29,5954.89,41198.66,17511.75,13345,2370.22,977,5641,1.49,1.38,-0.38
2020-01-30,5871.77,40913.82,17490.56,13157.12,2330.32,979,5587.5,1.47,1.29,-0.41
2020-01-31,5806.34,40723.49,17318.49,12981.97,2311.29,961,5567,1.42,1.3,-0.43
2020-02-03,5832.51,39872.31,17379.76,13045.19,2267.28,969,5525,1.44,1.24,-0.44
2020-02-04,5935.05,40789.38,17512.73,13281.74,2261.31,964,5618,1.47,1.22,-0.4
2020-02-05,5985.4,41142.66,17651.59,13478.33,2296.78,983,5722,1.48,1.33,-0.36
2020-02-06,6038.18,41306.03,17757.49,13574.82,2302.32,963,5735,1.49,1.33,-0.37
2020-02-07,6029.75,41141.85,17655.49,13513.81,2292.67,967,5663,1.47,1.34,-0.39
2020-02-10,6015.67,40979.62,17740.57,13494.03,2265.54,963,5667,1.46,1.28,-0.41
2020-02-11,6054.76,41216.14,17777.11,13627.84,2276.18,971,5745,1.47,1.28,-0.39
2020-02-12,6104.73,41565.9,17832.85,13749.78,2317.46,963,5764,1.48,1.39,-0.38
2020-02-13,6093.14,41459.79,17821.17,13745.43,2326,970,5790,1.48,1.4,-0.39
2020-02-14,6069.35,41257.74,17848.36,13744.21,2339.17,965,5760,1.47,1.37,-0.4
2020-02-17,6085.95,41055.69,17848.36,13783.89,2339.17,970,5812,1.47,1.35,-0.4
2020-02-18,6056.82,40894.38,17858.34,13681.19,2352.03,992,5773,1.46,1.32,-0.41
2020-02-19,6111.24,41323,17925.36,13789,2383.45,1007,5770,1.47,1.33,-0.42
2020-02-20,6062.3,41170.12,17944.06,13664,2381.1,980,5728,1.45,1.3,-0.44
2020-02-21,6029.72,41170.12,17843.53,13579.33,2365.33,975,5765,1.42,1.25,-0.43
2020-02-24,5791.87,40363.23,17562.74,13035.24,2299.06,966,5689,1.34,1.21,-0.48
2020-02-25,5679.68,40281.2,17177.37,12790.49,2261.09,927,5685,1.32,1.2,-0.51
2020-02-26,5684.55,39888.96,17041.92,12774.88,2222.1,914,5670,1.25,1.19,-0.51
2020-02-27,5495.6,39745.66,16717.44,12367.46,2173.16,903,5616,1.14,1.12,-0.54
2020-02-28,5309.9,38297.29,16263.05,11890.35,2117.39,866,5635,1.01,1.06,-0.61
2020-03-02,5333.52,38144.02,16553.26,11857.87,2178.98,863,5700,0.92,1,-0.62
2020-03-03,5393.17,38623.7,16423.62,11985.39,2192.25,879,5666.5,0.7,1.05,-0.63
2020-03-04,5464.89,38409.48,16779.53,12127.69,2186.72,876,5684,0.6,1.03,-0.64
2020-03-05,5361.1,38470.61,16553.99,11944.72,2158.22,867,5674,0.48,1.07,-0.69
2020-03-06,5139.11,37576.62,16175.02,11541.87,2036.99,905,5607,0.38,0.94,-0.71
2020-03-09,4707.91,35634.95,14514.24,10625.02,1798.57,865,5535,0.31,0.84,-0.86
2020-03-10,4636.61,35634.95,14958.09,10475.49,1875.09,874,5566,0.41,0.92,-0.79
2020-03-11,4610.25,35697.4,14270.09,10438.68,1837.36,864,5529,0.35,0.98,-0.74
2020-03-12,4044.26,32778.14,12508.45,9161.13,1757.28,766,5440,0.35,1.02,-0.74
2020-03-13,4118.36,34103.48,13716.33,9232.08,1745.17,763,5460,0.32,1.2,-0.54
2020-03-16,3881.46,31390.07,12360.4,8742.25,1631.75,665,5290.5,0.24,1.01,-0.46
2020-03-17,3991.78,30579.09,12685.21,8939.1,1601.75,664,5144,0.25,1.25,-0.43
2020-03-18,3754.84,28869.51,11721.42,8441.71,1467.82,626,4745,0.17,1.46,-0.24
2020-03-19,3855.5,28288.23,12170.52,8610.43,1576.1,591,4825,0.11,1.77,-0.19
2020-03-20,4048.8,29915.96,11851.81,8928.95,1529.65,613,4810,0.08,1.47,-0.32
2020-03-23,3914.31,25981.24,11228.49,8741.15,1541.62,644,4630,0.11,0.96,-0.38
2020-03-24,4242.7,26674.03,12571.08,9700.57,1582.28,712,4814,0.18,1.01,-0.32
2020-03-25,4432.3,28535.78,13139.23,9874.26,1598.66,742,4855,0.17,1.11,-0.26
2020-03-26,4543.58,29946.77,13371.17,10000.96,1556.48,739,4804,0.12,1.09,-0.36
2020-03-27,4351.49,29815.59,12687.74,9632.52,1529.41,744,4790.5,0.09,1.09,-0.47
2020-03-30,4378.51,28440.32,13038.5,9815.97,1489.07,728,4769.5,0.12,1.03,-0.49
2020-03-31,4396.12,29468.49,13378.75,9935.84,1494.34,723,4951,0.15,1.08,-0.47
2020-04-01,4207.24,28265.31,12876.37,9544.75,1445.11,720,4800,0.12,1.36,-0.46
2020-04-02,4220.96,28265.31,13097.84,9570.82,1543.51,730,4897,0.13,1.36,-0.43
2020-04-03,4154.58,27590.95,12938.3,9525.77,1610.74,725,4839.5,0.13,1.29,-0.44
2020-04-06,4346.14,27590.95,13592.7,10075.17,1588.88,740,4884,0.15,1.33,-0.43
2020-04-07,4438.27,30067.21,13614.14,10356.7,1564.51,739,5040,0.16,1.38,-0.31
2020-04-08,4442.75,29893.96,13925.71,10332.89,1584.11,732,5002.5,0.2,1.35,-0.31
2020-04-09,4506.85,31159.62,14166.63,10564.74,1559.83,750,5019.5,0.2,1.19,-0.35
2020-04-10,4506.85,31159.62,14166.63,10564.74,1559.83,750,5019.5,0.2,1.19,-0.35
2020-04-13,4506.85,30690.02,14075.94,10564.74,1558.77,751,5019.5,0.22,1.19,-0.35
2020-04-14,4523.91,30690.02,14258.43,10696.56,1524.48,781,5163,0.21,1.14,-0.38
2020-04-15,4353.72,30379.81,13958.58,10279.76,1482.94,777,5111.5,0.15,1.17,-0.47
2020-04-16,4350.16,30602.61,13899.32,10301.54,1481.35,789,5140,0.14,1.09,-0.47
2020-04-17,4499.01,31588.72,14359.88,10625.78,1480.9,776,5211,0.14,1.11,-0.47
2020-04-20,4528.3,31648,14388.28,10675.9,1415.9,774,5183.5,0.12,1.08,-0.45
2020-04-21,4357.46,30636.71,13940.06,10249.85,1249.25,749,5030,0.11,1.08,-0.48
2020-04-22,4411.8,31379.55,14288.16,10415.03,1296.1,758,5131.5,0.16,1.07,-0.41
2020-04-23,4451,31863.08,14251.09,10513.79,1331.95,766,5160.5,0.16,1.09,-0.42
2020-04-24,4393.32,31327.22,14420.36,10336.09,1321.52,768,5139.5,0.15,1.01,-0.47
2020-04-27,4505.26,31743.08,14642.11,10659.99,1261.38,765,5197,0.17,1.01,-0.45
2020-04-28,4569.79,32114.52,14798.29,10795.63,1260.15,772,5223,0.14,0.9,-0.47
2020-04-29,4671.11,32720.16,15228.11,11107.74,1291.97,781,5261,0.14,0.96,-0.5
2020-04-30,4572.18,33717.62,14780.74,10861.64,1349.82,777,5188.5,0.14,0.88,-0.59
2020-05-01,4572.18,33717.62,14620.34,10861.64,1346.9,766,5110,0.16,0.74,-0.59
2020-05-04,4378.23,31715.35,14745.04,10466.8,1360.58,768,5123,0.14,0.71,-0.56
2020-05-05,4483.13,31453.51,14811.56,10729.46,1439.8,769,5158,0.13,0.72,-0.58
2020-05-06,4433.38,31685.75,14830.74,10606.2,1411.36,753,5198,0.14,0.82,-0.51
2020-05-07,4501.44,31443.38,14833.69,10759.27,1418.03,766,5274,0.13,0.78,-0.55
2020-05-08,4549.64,31642.7,14966.56,10904.48,1444.23,771,5274,0.13,0.7,-0.54
2020-05-11,4490.22,31561.22,15103.22,10824.99,1416.02,768,5257,0.14,0.72,-0.51
2020-05-12,4472.5,31371.12,14881.16,10819.5,1424.31,764,5256.5,0.14,0.73,-0.51
2020-05-13,4344.95,32008.61,14503.21,10542.66,1395.9,764,5224,0.13,0.61,-0.53
2020-05-14,4273.13,31122.89,14509.66,10337.02,1431.95,772,5202,0.13,0.66,-0.54
2020-05-15,4277.63,31097.73,14638.9,10465.17,1458.6,789,5181.5,0.14,0.64,-0.53
2020-05-18,4498.34,30028.98,14638.9,11058.87,1515.97,818,5317.5,0.15,0.64,-0.47
2020-05-19,4458.16,30196.17,14885.48,11075.29,1516.6,836,5355,0.14,0.66,-0.46
2020-05-20,4496.98,30818.61,14997.63,11223.71,1542.37,867,5442.5,0.15,0.68,-0.47
2020-05-21,4445.45,30932.9,14884.85,11065.93,1542.36,837,5390.5,0.15,0.62,-0.5
2020-05-22,4444.56,30672.59,14913.64,11073.87,1523.96,835,5288.5,0.15,0.61,-0.49
2020-05-25,4539.91,30672.59,15075.42,11391.28,1523.96,849,5288.5,0.15,0.64,-0.49
2020-05-26,4606.24,30609.3,15148.12,11504.65,1552.49,833,5362,0.16,0.68,-0.43
2020-05-27,4688.74,31605.22,15272.03,11657.69,1520.79,840,5259.5,0.18,0.73,-0.41
2020-05-28,4771.39,32200.59,15262.73,11781.13,1532.14,838,5332.5,0.16,0.75,-0.42
2020-05-29,4695.44,32424.1,15192.83,11586.85,1570.82,837,5376.5,0.16,0.82,-0.45
2020-06-01,4762.78,33303.52,15236.21,11586.85,1572.22,850,5484,0.16,0.82,-0.4
2020-06-02,4858.97,33825.53,15394.36,12021.28,1599.46,846,5528.5,0.15,0.85,-0.42
2020-06-03,5022.38,34109.54,15575.11,12487.36,1605.8,834,5524.5,0.16,0.9,-0.35
2020-06-04,5011.98,33980.7,15527.87,12430.56,1616.53,842,5533,0.16,0.92,-0.32
2020-06-05,5197.79,34287.24,15854.07,12847.68,1662.64,819,5690,0.16,0.98,-0.28
2020-06-08,5175.52,34370.58,15974.91,12819.59,1639.79,838,5699.5,0.18,1.01,-0.32
2020-06-09,5095.11,33956.69,15833.74,12617.99,1650.87,836,5774,0.17,0.96,-0.31
2020-06-10,5053.42,34247.05,15701.33,12530.16,1663.52,841,5907,0.18,0.94,-0.33
2020-06-11,4815.6,33538.37,15050.92,11970.29,1596.44,814,5764.5,0.18,0.85,-0.41
2020-06-12,4839.26,33780.89,15256.57,11949.28,1593.83,813,5784.5,0.18,0.81,-0.44
2020-06-15,4815.72,33228.8,15359.67,11911.35,1608.66,820,5707.5,0.16,0.79,-0.45
2020-06-16,4952.46,33605.22,15515.83,12315.66,1634.6,825,5728.5,0.18,0.84,-0.43
2020-06-17,4995.97,33507.92,15428.69,12382.14,1631.17,823,5770,0.18,0.85,-0.39
2020-06-18,4958.75,34208.05,15479.83,12281.53,1645.2,809,5805,0.18,0.86,-0.41
2020-06-19,4979.45,34731.73,15474.21,12330.76,1661.65,814,5849.5,0.17,0.89,-0.42
2020-06-22,4948.7,34911.32,15516.9,12262.97,1676.86,823,5880.5,0.17,0.88,-0.44
2020-06-23,5017.68,35430.43,15564.75,12523.76,1672.5,830,5905,0.17,0.92,-0.41
2020-06-24,4871.36,34868.98,15294.38,12093.94,1617.99,804,5865,0.17,0.95,-0.44
2020-06-25,4918.58,34842.1,15446.14,12177.87,1624.06,805,5893,0.17,0.95,-0.47
2020-06-26,4909.64,35171.27,15188.98,12089.39,1613.28,805,5957,0.15,0.94,-0.48
2020-06-29,4945.46,34961.52,15389.72,12232.12,1645.87,815,5961.5,0.15,0.91,-0.47
2020-06-30,4935.99,34915.8,15515.22,12310.93,1650.79,829,6015,0.15,0.93,-0.45
2020-07-01,4926.94,35414.45,15515.22,12260.57,1667.29,822,6061,0.15,0.98,-0.4
2020-07-02,5049.38,35843.7,15622.4,12608.46,1688.22,813,6073,0.14,0.97,-0.43
2020-07-03,5007.14,36021.42,15596.75,12528.18,1688.22,810,6017,0.14,0.96,-0.43
2020-07-06,5081.51,36487.28,15669.67,12733.45,1695.44,826,6128.5,0.15,0.99,-0.43
2020-07-07,5043.73,36674.52,15595.5,12616.8,1700.01,839,6188,0.14,0.98,-0.43
2020-07-08,4981.13,36329.01,15629.19,12494.81,1708.51,850,6232,0.14,0.97,-0.44
2020-07-09,4921.01,36737.69,15568.64,12489.46,1689.33,837,6300,0.14,1.01,-0.46
2020-07-10,4970.48,36594.33,15713.82,12633.71,1707.73,827,6412,0.14,0.97,-0.47
2020-07-13,5056.23,36693.69,15639.41,12799.97,1697.36,834,6571,0.15,0.98,-0.42
2020-07-14,5007.46,36033.06,15908.45,12697.36,1692.84,829,6498.5,0.15,0.94,-0.45
2020-07-15,5108.98,36051.81,16063.33,12930.98,1714.04,832,6386,0.14,0.95,-0.44
2020-07-16,5085.28,36471.68,16024.5,12874.97,1705.73,825,6436.5,0.14,0.93,-0.47
2020-07-17,5069.42,37020.14,16123.48,12919.61,1701.48,840,6448,0.14,0.89,-0.45
2020-07-20,5093.18,37418.99,16183.66,13046.92,1700.69,849,6487.5,0.14,0.88,-0.46
2020-07-21,5104.28,37930.33,16162.96,13171.83,1730.46,883,6534.5,0.14,0.85,-0.46
2020-07-22,5037.12,37871.52,16171.06,13104.25,1732.83,924,6486,0.13,0.86,-0.49
2020-07-23,5033.76,38140.47,16018.65,13103.39,1722.69,920,6544.5,0.13,0.84,-0.48
2020-07-24,4956.43,38128.9,15997.06,12838.06,1724.45,918,6415,0.13,0.82,-0.45
2020-07-27,4939.62,37934.73,16161.33,12838.66,1727.25,946,6420.5,0.14,0.83,-0.49
2020-07-28,4928.94,38492.95,16121.32,12835.28,1721.22,954,6477,0.12,0.84,-0.51
2020-07-29,4958.74,38071.13,16294.66,12822.26,1731.38,934,6474,0.12,0.82,-0.5
2020-07-30,4852.94,37736.07,16299.29,12379.65,1703.08,908,6430.5,0.11,0.8,-0.54
2020-07-31,4783.69,37606.89,16169.21,12313.36,1713.46,905,6413,0.11,0.74,-0.52
2020-08-03,4875.93,36939.6,16169.21,12646.98,1738.12,921,6490,0.11,0.75,-0.52
2020-08-04,4889.52,37687.91,16368.03,12600.87,1748,938,6453,0.11,0.75,-0.55
2020-08-05,4933.34,37663.33,16501.61,12660.25,1766.33,969,6494.5,0.12,0.74,-0.51
2020-08-06,4885.13,38025.45,16579.1,12591.68,1761.18,997,6478.5,0.12,0.78,-0.53
2020-08-07,4889.52,38040.57,16544.47,12674.88,1737.71,966,6308,0.12,0.77,-0.51
2020-08-10,4909.51,38182.08,16605.5,12687.53,1753.29,986,6396.5,0.13,0.78,-0.53
2020-08-11,5027.99,38407.01,16497.01,12946.89,1742,931,6386,0.13,0.78,-0.48
2020-08-12,5073.31,38369.63,16575.28,13058.63,1762.9,931,6432.5,0.13,0.73,-0.45
2020-08-13,5042.38,38310.49,16530.06,12993.71,1761.11,960,6256,0.13,0.64,-0.41
2020-08-14,4962.93,37877.34,16514.61,12901.34,1761.73,944,6366.5,0.13,0.67,-0.42
2020-08-17,4971.94,38050.78,16656.12,12920.66,1786.96,957,6446,0.12,0.68,-0.45
2020-08-18,4938.06,38528.32,16626.06,12881.76,1792.04,961,6567.5,0.12,0.67,-0.46
2020-08-19,4977.23,38614.79,16577.38,12977.33,1793.58,932,6685,0.12,0.66,-0.47
2020-08-20,4911.24,38220.39,16606.76,12830,1782.47,921,6601.5,0.11,0.64,-0.5
2020-08-21,4896.33,38434.72,16517.85,12764.8,1767.73,922,6490,0.12,0.62,-0.51
2020-08-24,5007.89,38799.08,16626.64,13066.54,1781.83,919,6516,0.12,0.57,-0.49
2020-08-25,5008.27,38843.88,16617.48,13061.62,1801.15,930,6529,0.12,0.54,-0.43
2020-08-26,5048.43,39073.92,16789.97,13190.15,1800.33,936,6594,0.12,0.58,-0.42
2020-08-27,5015.97,39113.47,16731.49,13096.36,1795.1,926,6621,0.12,0.57,-0.41
2020-08-28,5002.94,39467.31,16705.79,13033.2,1800.71,932,6667,0.11,0.63,-0.41
2020-08-31,4947.22,38628.29,16514.44,12945.38,1792.03,931,6667,0.11,0.63,-0.4
2020-09-01,4938.1,38900.8,16644.99,12974.25,1799.76,946,6687.5,0.12,0.63,-0.42
2020-09-02,5031.74,39086.03,16697.96,13243.43,1769.58,907,6697,0.11,0.63,-0.47
2020-09-03,5009.52,38990.94,16448.89,13057.77,1755.26,892,6563.5,0.11,0.64,-0.49
2020-09-04,4965.07,38357.18,16218.01,12842.66,1736.5,904,6710,0.12,0.59,-0.47
2020-09-07,5053.72,38417.23,16218.01,13100.28,1736.5,911,6789,0.12,0.62,-0.46
2020-09-08,4973.52,38365.35,16099.51,12968.33,1673.75,902,6668,0.13,0.62,-0.5
2020-09-09,5042.98,38193.92,16383.6,13237.21,1696.33,921,6734,0.13,0.56,-0.46
2020-09-10,5023.93,38840.32,16185.32,13208.89,1684.86,930,6668.5,0.13,0.61,-0.43
2020-09-11,5034.14,38854.55,16222.46,13202.84,1686.43,930,6739,0.13,0.6,-0.48
2020-09-14,5051.88,38756.63,16360.14,13193.66,1688.83,957,6796,0.13,0.59,-0.48
2020-09-15,5067.93,39044.35,16431.27,13217.67,1701.9,973,6761.5,0.12,0.61,-0.48
2020-09-16,5074.42,39302.85,16295.66,13255.37,1735.68,973,6777,0.12,0.58,-0.48
2020-09-17,5039.5,38979.85,16246.72,13208.12,1756.6,939,6780.5,0.11,0.55,-0.49
2020-09-18,4978.18,38845.82,16198.97,13116.25,1765.48,931,6812.5,0.12,0.54,-0.49
2020-09-21,4792.04,38034.14,15981.77,12542.44,1712.88,886,6691.5,0.11,0.52,-0.53
2020-09-22,4772.84,37734.08,16142.89,12594.39,1715.84,870,6780,0.12,0.51,-0.51
2020-09-23,4802.26,37668.42,15817.11,12642.97,1714.71,843,6604.5,0.11,0.47,-0.51
2020-09-24,4762.62,36553.6,15912.26,12606.57,1718.34,851,6523.5,0.11,0.46,-0.5
2020-09-25,4729.66,37388.66,16065.35,12469.2,1717.18,849,6545,0.11,0.46,-0.53
2020-09-28,4843.27,37981.63,16242.81,12870.87,1728.71,882,6572,0.11,0.45,-0.53
2020-09-29,4832.07,37973.22,16211.52,12825.82,1700.69,886,6579,0.11,0.45,-0.55
2020-09-30,4803.44,38067.93,16121.38,12760.73,1726.81,893,6672,0.12,0.5,-0.52
2020-10-01,4824.04,38697.05,16184.54,12730.77,1693.71,899,6387,0.11,0.52,-0.54
2020-10-02,4824.88,38697.05,16199.25,12689.04,1664.18,881,6553,0.11,0.5,-0.54
2020-10-05,4871.87,38973.7,16410.19,12828.31,1713.02,900,6528.5,0.12,0.51,-0.51
2020-10-06,4895.46,39574.57,16236.13,12906.02,1744.4,855,6530,0.12,0.53,-0.51
2020-10-07,4882,39878.95,16428.3,12928.57,1739.48,867,6679,0.13,0.52,-0.49
2020-10-08,4911.94,40182.67,16534.54,13042.21,1763.64,867,6683,0.13,0.55,-0.52
2020-10-09,4946.81,40509.49,16562.81,13051.23,1767.72,892,6763,0.13,0.54,-0.53
2020-10-12,4979.29,40593.8,16562.81,13138.41,1741.29,877,6737.5,0.13,0.57,-0.55
2020-10-13,4947.61,40625.51,16510.83,13018.99,1751.14,868,6692,0.13,0.58,-0.56
2020-10-14,4941.66,40794.74,16455.4,13028.06,1769.68,861,6716,0.12,0.58,-0.58
2020-10-15,4837.42,39728.41,16501.03,12703.75,1774.64,866,6749,0.12,0.54,-0.61
2020-10-16,4935.86,39982.98,16438.75,12908.99,1771.66,864,6740,0.12,0.53,-0.62
2020-10-19,4942.62,40431.6,16274.07,12854.66,1769.38,860,6779.5,0.12,0.54,-0.63
2020-10-20,4929.28,40544.37,16273.26,12736.95,1782.33,875,6899,0.12,0.53,-0.61
2020-10-21,4853.95,40707.31,16230.23,12557.64,1759.47,890,6991.5,0.12,0.58,-0.59
2020-10-22,4851.38,40558.49,16279.36,12543.06,1766.2,886,6922.5,0.12,0.57,-0.57
2020-10-23,4909.64,40685.5,16304.08,12645.75,1752.94,905,6867.5,0.12,0.6,-0.57
2020-10-26,4816.12,40145.5,16079.55,12177.18,1725.44,874,6781,0.12,0.6,-0.58
2020-10-27,4730.66,40522.1,16020.94,12063.57,1745.59,882,6798,0.12,0.55,-0.62
2020-10-28,4571.12,39922.46,15586.57,11560.51,1693.31,870,6748,0.11,0.5,-0.63
2020-10-29,4569.67,39749.85,15670.71,11598.07,1666.96,848,6729.5,0.12,0.51,-0.64
2020-10-30,4594.24,39614.07,15580.64,11556.48,1665.08,847,6718.5,0.12,0.53,-0.63
2020-11-02,4691.14,39757.58,15696.87,11788.28,1685.7,862,6762,0.12,0.55,-0.64
2020-11-03,4805.61,40261.13,15939.15,12088.98,1702.69,873,6816,0.12,0.54,-0.62
2020-11-04,4922.85,40616.14,15998.74,12324.22,1733.58,871,6837.5,0.12,0.57,-0.64
2020-11-05,4983.99,41340.16,16298.17,12568.09,1734.13,896,6852.5,0.12,0.52,-0.64
2020-11-06,4960.88,41893.06,16282.83,12480.02,1704.65,895,6946.5,0.12,0.57,-0.62
2020-11-09,5336.32,42597.43,16475.86,13095.97,1758,870,6916,0.12,0.59,-0.51
